order_id,order_date,year,month,month_name,quarter,customer_id,customer_segment,age_group,gender,country,region,city,sales_channel,traffic_source,category,sub_category,product_name,payment_method,shipping_method,campaign,quantity,unit_price_egp,discount_pct,revenue_egp,cost_egp,profit_egp,profit_margin,delivery_days,customer_rating,returned,website_visits_before_purchase
ORD-013871,2025-12-05,2025,12,December,Q4,CUST-05157,Corporate,25-34,Female,Egypt,Greater Cairo,Giza,Online Store,Paid Ads,Beauty,Hair Dryer,Hair Dryer Model Max,Cash,Standard,No Campaign,2,1866.26,0,3732.52,1770.45,1962.07,0.5257,4,4.2,No,1
ORD-013872,2024-10-22,2024,10,October,Q4,CUST-04989,Family,45-54,Female,Egypt,Greater Cairo,New Cairo,Physical Store,Direct,Fashion,Jacket,Jacket Model Lite,Debit Card,Store Pickup,No Campaign,2,4586.38,0.0168,9018.98,5613.04,3405.94,0.3776,0,4.0,No,0
ORD-013873,2024-03-19,2024,3,March,Q1,CUST-00386,Premium,55+,Female,Egypt,Delta,Damietta,Physical Store,Social Media,Fashion,T-Shirt,T-Shirt Model Max,Bank Transfer,Store Pickup,Ramadan Sale,3,478.86,0.1683,1194.81,617.12,577.69,0.4835,0,4.2,No,0
ORD-013874,2024-05-04,2024,5,May,Q2,CUST-04604,Family,25-34,Male,Egypt,Greater Cairo,New Cairo,Marketplace,Search Engine,Beauty,Hair Dryer,Hair Dryer Model C,Cash,Standard,No Campaign,4,1759.17,0.0397,6757.12,3003.27,3753.85,0.5555,7,3.3,No,4
ORD-013875,2024-12-12,2024,12,December,Q4,CUST-00228,Young Professional,25-34,Male,Egypt,Greater Cairo,New Cairo,Online Store,Direct,Fashion,Jacket,Jacket Model B,Cash,Standard,No Campaign,1,2648.18,0.0453,2528.12,1454.79,1073.33,0.4246,8,4.1,No,1
ORD-013876,2025-06-12,2025,6,June,Q2,CUST-04619,Premium,35-44,Male,Egypt,Alexandria Coast,Marsa Matruh,Mobile App,Search Engine,Beauty,Skincare Set,Skincare Set Model Pro,Debit Card,Standard,Summer Offers,1,2076.25,0.0979,1873.06,866.4,1006.66,0.5374,3,5,No,3
ORD-013877,2024-02-21,2024,2,February,Q1,CUST-00746,Premium,45-54,Female,Egypt,Delta,Tanta,Online Store,Paid Ads,Beauty,Makeup Kit,Makeup Kit Model B,Credit Card,Standard,No Campaign,1,2411.54,0.0489,2293.61,1361.89,931.72,0.4062,5,4.3,No,4
ORD-013878,2025-12-08,2025,12,December,Q4,CUST-03976,Premium,45-54,Male,Egypt,Greater Cairo,Giza,Marketplace,Search Engine,Home & Kitchen,Cookware Set,Cookware Set Model C,Cash,Standard,No Campaign,1,5977.23,0.047,5696.58,4084.25,1612.33,0.283,5,4.9,No,4
ORD-013879,2024-02-08,2024,2,February,Q1,CUST-00157,Family,35-44,Female,Egypt,Delta,Mansoura,Online Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model Max,Debit Card,Store Pickup,No Campaign,3,2594.31,0,7782.93,4286.65,3496.28,0.4492,0,4.4,No,6
ORD-013880,2025-11-24,2025,11,November,Q4,CUST-04021,Young Professional,25-34,Female,Egypt,Greater Cairo,6th of October,Mobile App,Direct,Books & Stationery,School Backpack,School Backpack Model Max,Wallet,Standard,Black Friday,3,889.99,0.1791,2191.7,1078.51,1113.19,0.5079,5,4.7,No,5
ORD-013881,2025-12-05,2025,12,December,Q4,CUST-03069,Family,25-34,Female,Egypt,Canal & Sinai,Suez,Online Store,Referral,Beauty,Hair Dryer,Hair Dryer Model A,Wallet,Express,New Year Deals,5,3135.56,0.0956,14178.97,6125.26,8053.71,0.568,2,4.0,Yes,3
ORD-013882,2025-02-08,2025,2,February,Q1,CUST-02666,Family,35-44,Male,Egypt,Greater Cairo,New Cairo,Physical Store,Direct,Fashion,Handbag,Handbag Model Pro,Cash,Store Pickup,No Campaign,2,1005.89,0.0193,1973.01,966.98,1006.03,0.5099,2,4.5,No,0
ORD-013883,2025-11-18,2025,11,November,Q4,CUST-01118,Young Professional,25-34,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Physical Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model A,Credit Card,Store Pickup,Black Friday,2,4512.81,0.2654,6630.64,3542.85,3087.79,0.4657,1,4.2,No,0
ORD-013884,2024-05-20,2024,5,May,Q2,CUST-01900,Premium,55+,Female,Egypt,Delta,Tanta,Online Store,Social Media,Electronics,Laptop,Laptop Model Max,Credit Card,Same Day,No Campaign,1,52564.21,0.0279,51095.07,37685.04,13410.03,0.2625,0,4.5,No,6
ORD-013885,2024-02-13,2024,2,February,Q1,CUST-00491,Family,25-34,Female,Egypt,Delta,Damietta,Online Store,Social Media,Fashion,Handbag,Handbag Model Max,Cash,Express,No Campaign,1,2337.2,0.0022,2332.01,1410.63,921.38,0.3951,2,4.4,No,4
ORD-013886,2025-08-22,2025,8,August,Q3,CUST-03451,Family,35-44,Male,Egypt,Greater Cairo,Cairo,Online Store,Social Media,Home & Kitchen,Coffee Machine,Coffee Machine Model Max,Debit Card,Standard,Back to School,1,4930.53,0.045,4708.65,2815.91,1892.74,0.402,5,4.0,No,1
ORD-013887,2024-03-27,2024,3,March,Q1,CUST-00985,Student,18-24,Female,Egypt,Upper Egypt,Qena,Mobile App,Direct,Fashion,Jacket,Jacket Model Max,Credit Card,Standard,Ramadan Sale,2,5478.51,0.1248,9589.04,5861.85,3727.19,0.3887,8,3.8,Yes,1
ORD-013888,2025-09-09,2025,9,September,Q3,CUST-04380,Family,25-34,Male,Egypt,Canal & Sinai,Sharm El Sheikh,Online Store,Email,Beauty,Makeup Kit,Makeup Kit Model Max,Credit Card,Standard,Back to School,5,884.09,0.1163,3906.21,1778.01,2128.2,0.5448,3,3.9,No,4
ORD-013889,2024-03-28,2024,3,March,Q1,CUST-01631,Family,35-44,Female,Egypt,Greater Cairo,New Cairo,Marketplace,Email,Sports,Dumbbell Set,Dumbbell Set Model Pro,Debit Card,Standard,Ramadan Sale,4,5898.64,0.1092,21018.66,10933.37,10085.29,0.4798,8,4.9,No,6
ORD-013890,2024-10-05,2024,10,October,Q4,CUST-04789,Young Professional,25-34,Male,Egypt,Canal & Sinai,Ismailia,Mobile App,Search Engine,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model Pro,Wallet,Standard,No Campaign,1,14773.2,0.0216,14453.92,10452.59,4001.33,0.2768,5,4.4,No,1
ORD-013891,2025-09-02,2025,9,September,Q3,CUST-02756,Family,35-44,Female,Egypt,Canal & Sinai,Suez,Physical Store,Paid Ads,Electronics,Smart Watch,Smart Watch Model Max,Debit Card,Store Pickup,Back to School,2,6709.53,0.1162,11859.69,9088.61,2771.08,0.2337,0,5,No,0
ORD-013892,2024-03-31,2024,3,March,Q1,CUST-01407,Student,18-24,Male,Egypt,Greater Cairo,6th of October,Online Store,Search Engine,Beauty,Skincare Set,Skincare Set Model Lite,Credit Card,Store Pickup,Ramadan Sale,2,925.38,0.087,1689.83,947.85,741.98,0.4391,0,4.2,No,5
ORD-013893,2025-03-12,2025,3,March,Q1,CUST-00497,Young Professional,35-44,Male,Egypt,Upper Egypt,Assiut,Online Store,Paid Ads,Electronics,Smart Watch,Smart Watch Model C,Wallet,Standard,Ramadan Sale,1,8393.92,0.0858,7673.58,6367.47,1306.11,0.1702,7,4.5,No,2
ORD-013894,2024-09-22,2024,9,September,Q3,CUST-03599,Family,25-34,Female,Egypt,Delta,Mansoura,Mobile App,Direct,Books & Stationery,Programming Book,Programming Book Model Pro,Wallet,Standard,No Campaign,1,1443.25,0.0164,1419.55,773.1,646.45,0.4554,6,4.3,No,2
ORD-013895,2025-12-06,2025,12,December,Q4,CUST-03066,Family,35-44,Female,Egypt,Greater Cairo,Cairo,Mobile App,Paid Ads,Sports,Fitness Tracker,Fitness Tracker Model B,Cash,Store Pickup,New Year Deals,2,3751.39,0.0677,6995.16,3970.1,3025.06,0.4325,0,5,No,6
ORD-013896,2025-06-26,2025,6,June,Q2,CUST-00146,Young Professional,25-34,Male,Egypt,Delta,Tanta,Online Store,Social Media,Sports,Football,Football Model A,Cash,Express,No Campaign,3,882.85,0.1072,2364.55,1565.52,799.03,0.3379,3,3.9,No,5
ORD-013897,2024-04-24,2024,4,April,Q2,CUST-03566,Corporate,45-54,Male,Egypt,Greater Cairo,New Cairo,Physical Store,Paid Ads,Beauty,Sunscreen,Sunscreen Model Pro,Debit Card,Store Pickup,No Campaign,1,1095.19,0,1095.19,537.05,558.14,0.5096,1,3.6,No,0
ORD-013898,2025-01-01,2025,1,January,Q1,CUST-04044,Family,35-44,Male,Egypt,Upper Egypt,Aswan,Online Store,Search Engine,Fashion,Dress,Dress Model Lite,Wallet,Standard,No Campaign,1,4502.67,0,4502.67,2463.61,2039.06,0.4529,7,4.7,No,5
ORD-013899,2024-07-26,2024,7,July,Q3,CUST-02592,Family,35-44,Female,Egypt,Upper Egypt,Assiut,Online Store,Direct,Electronics,Smart Watch,Smart Watch Model Lite,Credit Card,Standard,Summer Offers,1,4499.16,0.0836,4123.08,3066.58,1056.5,0.2562,6,4.0,No,1
ORD-013900,2025-11-29,2025,11,November,Q4,CUST-02729,Premium,45-54,Male,Egypt,Delta,Damietta,Physical Store,Referral,Electronics,Smart Watch,Smart Watch Model A,Cash,Store Pickup,Black Friday,2,2585.85,0.2066,4102.97,3322.67,780.3,0.1902,2,3.7,No,0
ORD-013901,2025-01-28,2025,1,January,Q1,CUST-02575,Student,18-24,Male,Egypt,Delta,Mansoura,Mobile App,Social Media,Electronics,Smart Watch,Smart Watch Model Pro,Debit Card,Store Pickup,New Year Deals,3,10047.62,0.0462,28749.85,23434.15,5315.7,0.1849,1,3.9,No,3
ORD-013902,2024-11-08,2024,11,November,Q4,CUST-03641,Family,25-34,Female,Egypt,Canal & Sinai,Port Said,Online Store,Search Engine,Electronics,Tablet,Tablet Model Max,Debit Card,Standard,Black Friday,1,11550.12,0.1761,9515.64,7422.25,2093.39,0.22,8,4.4,No,1
ORD-013903,2025-11-04,2025,11,November,Q4,CUST-01144,Corporate,35-44,Female,Egypt,Greater Cairo,Giza,Physical Store,Search Engine,Electronics,Smartphone,Smartphone Model B,Debit Card,Same Day,Black Friday,1,19946.63,0.2,15957.05,12137.97,3819.08,0.2393,1,4.5,No,0
ORD-013904,2025-11-02,2025,11,November,Q4,CUST-02477,Young Professional,25-34,Female,Egypt,Alexandria Coast,Alexandria,Marketplace,Direct,Home & Kitchen,Cookware Set,Cookware Set Model Lite,Cash,Standard,Black Friday,2,5589.54,0.2164,8760.33,5404.69,3355.64,0.383,6,4.4,No,1
ORD-013905,2024-02-27,2024,2,February,Q1,CUST-02256,Young Professional,35-44,Male,Egypt,Greater Cairo,Cairo,Online Store,Paid Ads,Home & Kitchen,Microwave,Microwave Model Pro,Debit Card,Standard,No Campaign,1,9382.61,0.0194,9201.0,6770.4,2430.6,0.2642,5,3.6,No,6
ORD-013906,2025-03-02,2025,3,March,Q1,CUST-03892,Young Professional,25-34,Male,Egypt,Greater Cairo,Giza,Mobile App,Social Media,Electronics,Laptop,Laptop Model C,Wallet,Express,Ramadan Sale,1,48116.95,0.1097,42839.0,31039.12,11799.88,0.2754,2,4.1,No,1
ORD-013907,2024-12-05,2024,12,December,Q4,CUST-02556,Young Professional,25-34,Female,Egypt,Upper Egypt,Luxor,Online Store,Social Media,Home & Kitchen,Cookware Set,Cookware Set Model Max,Cash,Express,New Year Deals,1,3130.65,0.0867,2859.18,1885.73,973.45,0.3405,3,3.7,No,6
ORD-013908,2024-01-02,2024,1,January,Q1,CUST-00763,Student,18-24,Male,Egypt,Greater Cairo,6th of October,Mobile App,Search Engine,Books & Stationery,School Backpack,School Backpack Model Lite,Debit Card,Express,New Year Deals,2,995.88,0.1065,1779.74,1083.71,696.03,0.3911,2,4.2,No,2
ORD-013909,2024-09-02,2024,9,September,Q3,CUST-02250,Young Professional,18-24,Male,Egypt,Alexandria Coast,Borg El Arab,Mobile App,Search Engine,Sports,Yoga Mat,Yoga Mat Model Lite,Credit Card,Standard,No Campaign,1,848.52,0.0152,835.64,419.26,416.38,0.4983,4,3.1,No,4
ORD-013910,2025-03-24,2025,3,March,Q1,CUST-02807,Family,35-44,Male,Egypt,Greater Cairo,New Cairo,Online Store,Social Media,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner Model B,Wallet,Standard,Ramadan Sale,4,14978.82,0.1126,53166.5,38673.48,14493.02,0.2726,3,4.8,No,6
ORD-013911,2025-08-03,2025,8,August,Q3,CUST-00618,Family,25-34,Male,Egypt,Upper Egypt,Sohag,Mobile App,Search Engine,Beauty,Sunscreen,Sunscreen Model A,Credit Card,Express,Back to School,1,1171.92,0.1236,1027.11,565.7,461.41,0.4492,1,3.1,No,2
ORD-013912,2024-03-30,2024,3,March,Q1,CUST-04001,Premium,55+,Female,Egypt,Alexandria Coast,Borg El Arab,Marketplace,Social Media,Beauty,Makeup Kit,Makeup Kit Model Pro,Credit Card,Same Day,Ramadan Sale,2,4168.17,0.1129,7394.86,3586.1,3808.76,0.5151,0,4.3,No,1
ORD-013913,2025-07-12,2025,7,July,Q3,CUST-01439,Young Professional,18-24,Female,Egypt,Upper Egypt,Aswan,Online Store,Referral,Beauty,Hair Dryer,Hair Dryer Model Pro,Bank Transfer,Same Day,Summer Offers,4,2668.0,0.1255,9333.09,5281.08,4052.01,0.4342,1,4.3,No,2
ORD-013914,2024-02-29,2024,2,February,Q1,CUST-00267,Young Professional,25-34,Male,Egypt,Upper Egypt,Aswan,Physical Store,Referral,Fashion,Dress,Dress Model B,Wallet,Store Pickup,No Campaign,5,1577.84,0.0284,7664.95,3882.24,3782.71,0.4935,1,5,No,0
ORD-013915,2024-05-24,2024,5,May,Q2,CUST-04384,Family,35-44,Female,Egypt,Greater Cairo,6th of October,Mobile App,Search Engine,Sports,Running Shoes,Running Shoes Model A,Credit Card,Standard,No Campaign,3,4121.79,0.0415,11852.58,6240.62,5611.96,0.4735,3,4.4,No,2
ORD-013916,2025-01-24,2025,1,January,Q1,CUST-04155,Young Professional,25-34,Male,Egypt,Greater Cairo,New Cairo,Marketplace,Referral,Fashion,Sneakers,Sneakers Model B,Cash,Store Pickup,No Campaign,1,4042.3,0.0149,3982.21,2072.51,1909.7,0.4796,0,4.8,No,2
ORD-013917,2025-07-12,2025,7,July,Q3,CUST-01021,Young Professional,18-24,Female,Egypt,Upper Egypt,Sohag,Marketplace,Social Media,Fashion,Jacket,Jacket Model C,Bank Transfer,Standard,Summer Offers,2,3727.2,0.0764,6885.25,4250.31,2634.94,0.3827,4,3.6,No,2
ORD-013918,2025-01-28,2025,1,January,Q1,CUST-03640,Young Professional,18-24,Male,Egypt,Greater Cairo,New Cairo,Physical Store,Social Media,Beauty,Hair Dryer,Hair Dryer Model Pro,Credit Card,Store Pickup,No Campaign,1,3054.93,0.038,2938.72,1591.79,1346.93,0.4583,2,4.5,No,0
ORD-013919,2025-03-22,2025,3,March,Q1,CUST-04834,Premium,45-54,Male,Egypt,Canal & Sinai,Suez,Physical Store,Search Engine,Books & Stationery,Programming Book,Programming Book Model Lite,Wallet,Store Pickup,Ramadan Sale,3,1123.52,0.1397,2899.69,1351.83,1547.86,0.5338,1,4.0,No,0
ORD-013920,2024-04-05,2024,4,April,Q2,CUST-00660,Family,35-44,Female,Egypt,Delta,Damietta,Online Store,Direct,Sports,Football,Football Model A,Debit Card,Express,No Campaign,2,959.18,0.0151,1889.35,989.23,900.12,0.4764,2,3.5,No,5
ORD-013921,2025-10-01,2025,10,October,Q4,CUST-02158,Family,35-44,Male,Egypt,Greater Cairo,Giza,Physical Store,Search Engine,Sports,Running Shoes,Running Shoes Model A,Wallet,Store Pickup,No Campaign,4,5862.37,0.0438,22421.49,13494.24,8927.25,0.3982,0,4.3,No,0
ORD-013922,2024-12-06,2024,12,December,Q4,CUST-04245,Student,18-24,Male,Egypt,Canal & Sinai,Suez,Online Store,Direct,Electronics,Smart Watch,Smart Watch Model Pro,Wallet,Standard,No Campaign,1,10904.11,0.0275,10603.88,8852.94,1750.94,0.1651,4,3.4,No,2
ORD-013923,2025-08-29,2025,8,August,Q3,CUST-03145,Corporate,45-54,Male,Egypt,Delta,Zagazig,Online Store,Direct,Books & Stationery,Programming Book,Programming Book Model B,Wallet,Express,Back to School,3,848.64,0.1383,2193.71,1213.15,980.56,0.447,3,4.1,No,2
ORD-013924,2025-09-13,2025,9,September,Q3,CUST-00336,Student,35-44,Male,Egypt,Greater Cairo,New Cairo,Mobile App,Search Engine,Electronics,Tablet,Tablet Model Lite,Wallet,Same Day,Back to School,2,18062.6,0.1421,30991.91,23320.41,7671.5,0.2475,0,4.5,No,2
ORD-013925,2024-09-11,2024,9,September,Q3,CUST-02717,Young Professional,25-34,Female,Egypt,Greater Cairo,Giza,Physical Store,Social Media,Electronics,Tablet,Tablet Model B,Wallet,Store Pickup,Back to School,2,19455.11,0.0706,36162.93,29992.18,6170.75,0.1706,1,5,No,0
ORD-013926,2025-02-07,2025,2,February,Q1,CUST-01516,Young Professional,35-44,Female,Egypt,Greater Cairo,New Cairo,Online Store,Search Engine,Home & Kitchen,Microwave,Microwave Model Pro,Bank Transfer,Standard,No Campaign,1,13212.27,0.0258,12872.0,8458.08,4413.92,0.3429,3,4.2,No,2
ORD-013927,2025-06-20,2025,6,June,Q2,CUST-02651,Family,45-54,Male,Egypt,Alexandria Coast,Borg El Arab,Online Store,Paid Ads,Books & Stationery,Programming Book,Programming Book Model Max,Cash,Express,No Campaign,2,1553.9,0.1015,2792.32,1465.24,1327.08,0.4753,3,4.5,No,2
ORD-013928,2025-06-13,2025,6,June,Q2,CUST-03854,Student,18-24,Female,Egypt,Canal & Sinai,Ismailia,Marketplace,Paid Ads,Fashion,T-Shirt,T-Shirt Model Lite,Cash,Standard,Summer Offers,5,837.51,0.1094,3729.4,2062.2,1667.2,0.447,5,4.1,No,3
ORD-013929,2025-10-09,2025,10,October,Q4,CUST-03525,Premium,25-34,Male,Egypt,Upper Egypt,Assiut,Physical Store,Email,Fashion,T-Shirt,T-Shirt Model Max,Wallet,Store Pickup,No Campaign,3,439.29,0.0556,1244.58,665.01,579.57,0.4657,0,3.8,No,0
ORD-013930,2024-09-17,2024,9,September,Q3,CUST-02175,Family,25-34,Male,Egypt,Upper Egypt,Assiut,Online Store,Direct,Fashion,Sneakers,Sneakers Model C,Credit Card,Same Day,Back to School,3,4102.0,0.0546,11633.6,5726.77,5906.83,0.5077,1,3.5,No,1
ORD-013931,2025-05-10,2025,5,May,Q2,CUST-04899,Student,18-24,Male,Egypt,Upper Egypt,Assiut,Online Store,Referral,Beauty,Perfume,Perfume Model A,Debit Card,Standard,No Campaign,4,1062.81,0.0608,3992.62,2292.49,1700.13,0.4258,5,4.6,No,5
ORD-013932,2024-08-17,2024,8,August,Q3,CUST-01206,Corporate,35-44,Male,Egypt,Greater Cairo,6th of October,Physical Store,Social Media,Electronics,Power Bank,Power Bank Model A,Debit Card,Store Pickup,Back to School,2,1960.57,0.0642,3669.3,2775.69,893.61,0.2435,0,3.1,Yes,0
ORD-013933,2025-04-05,2025,4,April,Q2,CUST-00119,Student,18-24,Female,Egypt,Greater Cairo,6th of October,Online Store,Search Engine,Sports,Football,Football Model Lite,Debit Card,Store Pickup,Ramadan Sale,1,350.89,0.1197,308.88,176.09,132.79,0.4299,1,4.1,No,3
ORD-013934,2025-03-14,2025,3,March,Q1,CUST-01179,Premium,35-44,Female,Egypt,Delta,Damietta,Physical Store,Search Engine,Electronics,Tablet,Tablet Model Max,Wallet,Store Pickup,Ramadan Sale,1,13646.19,0.0946,12355.1,10250.43,2104.67,0.1703,0,4.5,No,0
ORD-013935,2025-08-10,2025,8,August,Q3,CUST-01088,Premium,25-34,Female,Egypt,Upper Egypt,Assiut,Physical Store,Search Engine,Fashion,Jacket,Jacket Model A,Credit Card,Store Pickup,No Campaign,1,5489.69,0.0581,5170.92,2952.94,2217.98,0.4289,1,4.8,No,0
ORD-013936,2025-04-03,2025,4,April,Q2,CUST-00830,Corporate,45-54,Female,Egypt,Upper Egypt,Sohag,Mobile App,Search Engine,Sports,Yoga Mat,Yoga Mat Model Lite,Wallet,Same Day,Ramadan Sale,2,943.66,0.0886,1720.12,946.18,773.94,0.4499,1,5,No,5
ORD-013937,2024-02-06,2024,2,February,Q1,CUST-03572,Student,18-24,Female,Egypt,Greater Cairo,Cairo,Physical Store,Email,Beauty,Perfume,Perfume Model Max,Cash,Store Pickup,No Campaign,1,3731.21,0.0168,3668.48,1815.53,1852.95,0.5051,0,4.8,No,0
ORD-013938,2025-06-15,2025,6,June,Q2,CUST-03760,Family,25-34,Female,Egypt,Upper Egypt,Luxor,Online Store,Paid Ads,Beauty,Hair Dryer,Hair Dryer Model Pro,Debit Card,Express,Summer Offers,1,2154.74,0.0901,1960.6,1147.53,813.07,0.4147,2,5,No,4
ORD-013939,2024-09-27,2024,9,September,Q3,CUST-05186,Student,18-24,Female,Egypt,Canal & Sinai,Port Said,Physical Store,Email,Sports,Football,Football Model A,Credit Card,Store Pickup,No Campaign,1,772.31,0,772.31,457.75,314.56,0.4073,1,4.8,No,0
ORD-013940,2025-02-08,2025,2,February,Q1,CUST-02347,Student,18-24,Female,Egypt,Greater Cairo,6th of October,Physical Store,Referral,Home & Kitchen,Microwave,Microwave Model A,Cash,Store Pickup,No Campaign,3,8399.28,0.0467,24021.45,17230.22,6791.23,0.2827,1,4.7,No,0
ORD-013941,2024-11-28,2024,11,November,Q4,CUST-05129,Family,35-44,Female,Egypt,Upper Egypt,Luxor,Online Store,Direct,Electronics,Smart Watch,Smart Watch Model C,Credit Card,Standard,Black Friday,1,3642.58,0.1993,2916.54,2253.66,662.88,0.2273,3,3.8,No,1
ORD-013942,2025-12-20,2025,12,December,Q4,CUST-03868,Young Professional,35-44,Female,Egypt,Canal & Sinai,Ismailia,Mobile App,Email,Fashion,Handbag,Handbag Model Lite,Wallet,Same Day,New Year Deals,1,3609.37,0.108,3219.56,1858.74,1360.82,0.4227,0,3.7,No,4
ORD-013943,2024-10-12,2024,10,October,Q4,CUST-04694,Family,35-44,Female,Egypt,Delta,Damietta,Mobile App,Social Media,Sports,Yoga Mat,Yoga Mat Model B,Wallet,Express,No Campaign,2,621.99,0.087,1135.78,714.28,421.5,0.3711,1,4.6,No,4
ORD-013944,2025-08-19,2025,8,August,Q3,CUST-01913,Premium,25-34,Male,Egypt,Upper Egypt,Assiut,Marketplace,Referral,Fashion,Dress,Dress Model Lite,Cash,Same Day,No Campaign,3,5388.09,0.0057,16071.94,8123.12,7948.82,0.4946,1,3.6,No,1
ORD-013945,2025-03-14,2025,3,March,Q1,CUST-03647,Family,35-44,Female,Egypt,Delta,Zagazig,Marketplace,Search Engine,Home & Kitchen,Coffee Machine,Coffee Machine Model B,Debit Card,Same Day,Ramadan Sale,1,6406.04,0.1222,5623.43,3849.93,1773.5,0.3154,1,3.6,No,2
ORD-013946,2025-11-28,2025,11,November,Q4,CUST-00933,Student,18-24,Female,Egypt,Upper Egypt,Aswan,Online Store,Social Media,Sports,Fitness Tracker,Fitness Tracker Model Pro,Credit Card,Same Day,Black Friday,3,12298.7,0.1562,31133.41,18882.65,12250.76,0.3935,1,4.1,No,3
ORD-013947,2025-10-28,2025,10,October,Q4,CUST-03126,Corporate,35-44,Female,Egypt,Canal & Sinai,Ismailia,Physical Store,Direct,Books & Stationery,Notebook Pack,Notebook Pack Model Pro,Bank Transfer,Store Pickup,No Campaign,2,180.8,0,361.6,200.79,160.81,0.4447,1,4.5,No,0
ORD-013948,2025-01-01,2025,1,January,Q1,CUST-03201,Corporate,25-34,Male,Egypt,Delta,Tanta,Marketplace,Email,Sports,Football,Football Model Lite,Cash,Express,No Campaign,1,923.37,0,923.37,609.07,314.3,0.3404,1,4.9,No,2
ORD-013949,2025-07-05,2025,7,July,Q3,CUST-03370,Family,45-54,Female,Egypt,Delta,Mansoura,Online Store,Search Engine,Electronics,Smart Watch,Smart Watch Model Max,Wallet,Standard,No Campaign,1,2602.15,0.0361,2508.1,1953.17,554.93,0.2213,6,4.4,No,3
ORD-013950,2025-03-12,2025,3,March,Q1,CUST-04495,Young Professional,25-34,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Online Store,Direct,Fashion,Jeans,Jeans Model Max,Bank Transfer,Standard,Ramadan Sale,1,781.23,0.0861,713.96,365.17,348.79,0.4885,6,4.6,No,6
ORD-013951,2024-09-08,2024,9,September,Q3,CUST-01626,Young Professional,18-24,Male,Egypt,Greater Cairo,Cairo,Physical Store,Social Media,Electronics,Tablet,Tablet Model A,Wallet,Store Pickup,No Campaign,1,11976.57,0.0563,11301.81,9421.88,1879.93,0.1663,1,4.3,No,0
ORD-013952,2024-03-28,2024,3,March,Q1,CUST-01750,Premium,55+,Female,Egypt,Canal & Sinai,Sharm El Sheikh,Mobile App,Paid Ads,Fashion,Handbag,Handbag Model B,Wallet,Same Day,Ramadan Sale,5,5048.25,0.1073,22534.04,13532.63,9001.41,0.3995,0,4.9,No,4
ORD-013953,2024-08-11,2024,8,August,Q3,CUST-03985,Premium,35-44,Female,Egypt,Greater Cairo,6th of October,Marketplace,Direct,Books & Stationery,Programming Book,Programming Book Model Pro,Wallet,Standard,No Campaign,3,1894.27,0.0713,5277.61,2969.8,2307.81,0.4373,8,4.3,No,3
ORD-013954,2024-10-13,2024,10,October,Q4,CUST-00239,Young Professional,35-44,Female,Egypt,Upper Egypt,Assiut,Physical Store,Search Engine,Beauty,Sunscreen,Sunscreen Model A,Debit Card,Store Pickup,No Campaign,2,1020.76,0.0337,1972.78,931.9,1040.88,0.5276,1,4.3,No,0
ORD-013955,2024-09-10,2024,9,September,Q3,CUST-04020,Young Professional,18-24,Male,Egypt,Delta,Mansoura,Mobile App,Social Media,Electronics,Smart Watch,Smart Watch Model Lite,Cash,Standard,No Campaign,1,3170.81,0.0644,2966.77,2177.93,788.84,0.2659,3,4.7,No,5
